date,direction,entry,exit,points,pnl_gross,pnl_net,outcome,variant,probability,sample_size
2024-04-04 00:00:00-04:00,long,18270.4,18279.0,8.099999999998545,161.9999999999709,159.4999999999709,win,Expanded|None|Above|Above,92.16,51
2024-04-09 00:00:00-04:00,long,18168.7,18171.6,2.399999999997817,47.999999999956344,45.499999999956344,win,Compressed|Both|Above|Above,85.71,56
2024-04-19 00:00:00-04:00,long,17359.6,17362.7,2.600000000002183,52.000000000043656,49.500000000043656,win,Expanded|None|Above|Above,92.16,51
2024-05-17 00:00:00-04:00,long,18586.7,18595.2,8.0,160.0,157.5,win,Compressed|Both|Above|Above,85.71,56
2024-06-28 00:00:00-04:00,long,19886.9,19892.8,5.399999999997817,107.99999999995634,105.49999999995634,win,Expanded|None|Above|Above,92.16,51
2024-07-12 00:00:00-04:00,long,20255.6,20215.6,-40.5,-810.0,-812.5,loss,Expanded|None|Above|Above,92.16,51
2024-09-11 00:00:00-04:00,long,18814.2,18821.2,6.5,130.0,127.5,win,Expanded|None|Above|Above,92.16,51
2024-09-16 00:00:00-04:00,short,19452.1,19441.1,10.5,210.0,207.5,win,Normal|Low|Below|Below,9.41,85
2024-10-11 00:00:00-04:00,short,20200.5,20187.7,12.299999999999272,245.99999999998545,243.49999999998545,win,Compressed|Low|Below|Below,11.54,52
2024-10-21 00:00:00-04:00,short,20220.9,20260.9,-40.5,-810.0,-812.5,loss,Normal|Low|Below|Below,9.41,85
2024-10-30 00:00:00-04:00,short,20576.3,20561.9,13.899999999997817,277.99999999995634,275.49999999995634,win,Normal|Low|Below|Below,9.41,85
2024-11-19 00:00:00-05:00,short,20354.8,20349.1,5.200000000000728,104.00000000001455,101.50000000001455,win,Normal|Low|Below|Below,9.41,85
2024-12-02 00:00:00-05:00,long,20987.5,20996.7,8.700000000000728,174.00000000001455,171.50000000001455,win,Compressed|Both|Above|Above,85.71,56
2024-12-05 00:00:00-05:00,long,21494.7,21504.7,9.5,190.0,187.5,win,Compressed|Both|Above|Above,85.71,56
2024-12-27 00:00:00-05:00,short,21698.4,21690.2,7.700000000000728,154.00000000001455,151.50000000001455,win,Normal|Low|Below|Below,9.41,85
2025-01-07 00:00:00-05:00,long,21608.8,21608.9,-0.3999999999978172,-7.999999999956344,-10.499999999956344,win,Expanded|None|Above|Above,92.16,51
2025-01-15 00:00:00-05:00,long,21135.5,21185.7,49.70000000000073,994.0000000000146,991.5000000000146,win,Compressed|Both|Above|Above,85.71,56
2025-01-21 00:00:00-05:00,long,21597.2,21600.2,2.5,50.0,47.5,win,Expanded|None|Above|Above,92.16,51
2025-02-11 00:00:00-05:00,short,21592.4,21591.4,0.5,10.0,7.5,win,Normal|Low|Below|Below,9.41,85
2025-02-21 00:00:00-05:00,long,22163.0,22123.0,-40.5,-810.0,-812.5,loss,Compressed|Both|Above|Above,85.71,56
2025-02-24 00:00:00-05:00,long,21747.0,21707.0,-40.5,-810.0,-812.5,loss,Compressed|Both|Above|Above,85.71,56
2025-03-06 00:00:00-05:00,short,20296.4,20270.0,25.900000000001455,518.0000000000291,515.5000000000291,win,Normal|Low|Below|Below,9.41,85
2025-03-21 00:00:00-04:00,short,19479.2,19471.6,7.100000000002183,142.00000000004366,139.50000000004366,win,Normal|Low|Below|Below,9.41,85
2025-03-28 00:00:00-04:00,short,19682.1,19662.6,19.0,380.0,377.5,win,Normal|Low|Below|Below,9.41,85
2025-05-13 00:00:00-04:00,long,20868.6,20870.2,1.1000000000021828,22.000000000043656,19.500000000043656,win,Expanded|None|Above|Above,92.16,51
2025-05-23 00:00:00-04:00,short,20773.6,20744.5,28.599999999998545,571.9999999999709,569.4999999999709,win,Normal|Low|Below|Below,9.41,85
2025-05-28 00:00:00-04:00,long,21456.2,21476.0,19.299999999999272,385.99999999998545,383.49999999998545,win,Compressed|Both|Above|Above,85.71,56
2025-06-13 00:00:00-04:00,long,21671.6,21689.9,17.80000000000291,356.0000000000582,353.5000000000582,win,Expanded|None|Above|Above,92.16,51
2025-07-02 00:00:00-04:00,short,22468.7,22446.1,22.100000000002183,442.00000000004366,439.50000000004366,win,Normal|Low|Below|Below,9.41,85
2025-07-09 00:00:00-04:00,long,22762.8,22775.3,12.0,240.0,237.5,win,Compressed|Both|Above|Above,85.71,56
2025-08-18 00:00:00-04:00,short,23695.0,23666.8,27.700000000000728,554.0000000000146,551.5000000000146,win,Compressed|Low|Below|Below,11.54,52
2025-08-21 00:00:00-04:00,short,23213.9,23198.5,14.900000000001455,298.0000000000291,295.5000000000291,win,Normal|Low|Below|Below,9.41,85
2025-08-22 00:00:00-04:00,long,23186.7,23215.0,27.799999999999272,555.9999999999854,553.4999999999854,win,Compressed|Both|Above|Above,85.71,56
2025-08-29 00:00:00-04:00,short,23591.0,23563.9,26.599999999998545,531.9999999999709,529.4999999999709,win,Compressed|Low|Below|Below,11.54,52
2025-09-02 00:00:00-04:00,short,23186.6,23181.7,4.399999999997817,87.99999999995634,85.49999999995634,win,Normal|Low|Below|Below,9.41,85
2025-09-12 00:00:00-04:00,long,24031.6,24034.7,2.600000000002183,52.000000000043656,49.500000000043656,win,Compressed|Both|Above|Above,85.71,56
2025-09-15 00:00:00-04:00,long,24154.2,24169.9,15.200000000000728,304.00000000001455,301.50000000001455,win,Compressed|Both|Above|Above,85.71,56
2025-09-25 00:00:00-04:00,short,24386.3,24380.2,5.599999999998545,111.9999999999709,109.4999999999709,win,Compressed|Low|Below|Below,11.54,52
